neuron_id,layer,neuron_idx,category,prompt_id,split,is_control,orig_entropy,ablated_entropy,entropy_shift,frozen_norm_ablated_entropy,shift_under_frozen_norm,norm_pathway_share,orig_top1_prob,ablated_top1_prob,frozen_norm_top1_prob,orig_activation,mean_val,mean_source,precision
L29_N4169,29,4169,lack_of_knowledge,lok_ctrl_0039,working,True,0.9815338850021362,0.9793990850448608,-0.0021347999572753906,0.9086880683898926,-0.07284581661224365,-33.123017645744916,0.7844183444976807,0.7847874760627747,0.805118978023529,-0.0712890625,0.09080914088657924,pooled_controls,bf16
L29_N4169,29,4169,lack_of_knowledge,lok_ctrl_0040,working,True,1.8859105110168457,1.8883066177368164,0.002396106719970703,1.850549578666687,-0.03536093235015869,15.757661691542289,0.3807716369628906,0.3805641531944275,0.3992350101470947,0.044677734375,0.09080914088657924,pooled_controls,bf16
L29_N4169,29,4169,lack_of_knowledge,lok_ctrl_0041,working,True,0.29948410391807556,0.2958124279975891,-0.00367167592048645,0.2958216667175293,-0.0036624372005462646,0.0025162133424241687,0.9518976211547852,0.9526189565658569,0.9526181817054749,0.07763671875,0.09080914088657924,pooled_controls,bf16
L29_N4169,29,4169,lack_of_knowledge,lok_ctrl_0042,working,True,3.1193275451660156,3.1287405490875244,0.009413003921508789,3.118440866470337,-0.0008866786956787109,1.094197208783972,0.1629229485988617,0.1652364581823349,0.16295459866523743,0.2314453125,0.09080914088657924,pooled_controls,bf16
L29_N4169,29,4169,lack_of_knowledge,lok_ctrl_0043,working,True,1.010514736175537,1.008800983428955,-0.0017137527465820312,1.008742094039917,-0.0017726421356201172,-0.03436282693377852,0.8285780549049377,0.8288853168487549,0.8288902640342712,0.1826171875,0.09080914088657924,pooled_controls,bf16
L29_N4169,29,4169,lack_of_knowledge,lok_ctrl_0044,working,True,2.569705009460449,2.5714259147644043,0.0017209053039550781,2.568197011947632,-0.0015079975128173828,1.8762815184261568,0.39372995495796204,0.3934428095817566,0.39381861686706543,0.1630859375,0.09080914088657924,pooled_controls,bf16
L29_N4169,29,4169,lack_of_knowledge,lok_ctrl_0045,working,True,0.5211310386657715,0.5163697600364685,-0.0047612786293029785,0.5163697600364685,-0.0047612786293029785,-0.0,0.9169946908950806,0.9177737236022949,0.9177737236022949,0.1689453125,0.09080914088657924,pooled_controls,bf16
L29_N4169,29,4169,lack_of_knowledge,lok_ctrl_0046,working,True,0.5089665651321411,0.5082403421401978,-0.0007262229919433594,0.5079224705696106,-0.0010440945625305176,-0.43770518713066314,0.9059805274009705,0.9060914516448975,0.9061222672462463,0.00689697265625,0.09080914088657924,pooled_controls,bf16
L29_N4169,29,4169,lack_of_knowledge,lok_ctrl_0047,working,True,0.13278785347938538,0.13292528688907623,0.00013743340969085693,0.13275909423828125,-2.8759241104125977e-05,1.2092594600455384,0.9820201992988586,0.9820048809051514,0.9820227026939392,0.1337890625,0.09080914088657924,pooled_controls,bf16
L29_N4169,29,4169,lack_of_knowledge,lok_ctrl_0048,working,True,1.4774876832962036,1.4866360425949097,0.009148359298706055,1.492378830909729,0.01489114761352539,-0.6277396992520393,0.5904070138931274,0.5878851413726807,0.5868817567825317,0.0986328125,0.09080914088657924,pooled_controls,bf16
L29_N4169,29,4169,lack_of_knowledge,lok_ctrl_0049,working,True,0.6732832193374634,0.6737257242202759,0.0004425048828125,0.6737257242202759,0.0004425048828125,0.0,0.8330175280570984,0.8329600095748901,0.8329600095748901,0.11328125,0.09080914088657924,pooled_controls,bf16
L29_N4169,29,4169,lack_of_knowledge,lok_ctrl_0050,working,True,0.10197088867425919,0.10636577010154724,0.004394881427288055,0.10674403607845306,0.004773147404193878,-0.08606966607953265,0.9861816167831421,0.9852988719940186,0.985251784324646,0.08837890625,0.09080914088657924,pooled_controls,bf16
L29_N4169,29,4169,lack_of_knowledge,lok_ctrl_0051,working,True,1.395656943321228,1.4089877605438232,0.013330817222595215,1.406589150428772,0.010932207107543945,0.17992971286004275,0.6085224747657776,0.5868833065032959,0.5872369408607483,0.05615234375,0.09080914088657924,pooled_controls,bf16
L29_N4169,29,4169,lack_of_knowledge,lok_ctrl_0052,working,True,0.492082804441452,0.4910493791103363,-0.0010334253311157227,0.44797438383102417,-0.044108420610427856,-41.681768370054215,0.9139607548713684,0.9141563177108765,0.9232863783836365,0.0859375,0.09080914088657924,pooled_controls,bf16
L29_N4169,29,4169,lack_of_knowledge,lok_ctrl_0053,working,True,3.106848955154419,3.108761787414551,0.001912832260131836,3.1097049713134766,0.002856016159057617,-0.4930823881341144,0.2531290054321289,0.25151029229164124,0.25404372811317444,-0.01318359375,0.09080914088657924,pooled_controls,bf16
L29_N4169,29,4169,lack_of_knowledge,lok_ctrl_0054,working,True,0.2647615373134613,0.26399481296539307,-0.0007667243480682373,0.2642703354358673,-0.0004912018775939941,0.3593500991176585,0.9580824971199036,0.9581676125526428,0.9581407904624939,0.1376953125,0.09080914088657924,pooled_controls,bf16
L29_N4169,29,4169,lack_of_knowledge,lok_ctrl_0055,working,True,1.5870726108551025,1.601737380027771,0.014664769172668457,1.5921673774719238,0.005094766616821289,0.6525846021281612,0.6422881484031677,0.6374850869178772,0.6397942304611206,0.267578125,0.09080914088657924,pooled_controls,bf16
L29_N4169,29,4169,lack_of_knowledge,lok_ctrl_0056,working,True,0.3052572011947632,0.29748573899269104,-0.0077714622020721436,0.29748573899269104,-0.0077714622020721436,-0.0,0.9465169906616211,0.9479146599769592,0.9479146599769592,0.1328125,0.09080914088657924,pooled_controls,bf16
L29_N4169,29,4169,lack_of_knowledge,lok_ctrl_0057,working,True,0.31935515999794006,0.2914603352546692,-0.027894824743270874,0.2914603352546692,-0.027894824743270874,-0.0,0.9516061544418335,0.956569254398346,0.956569254398346,0.1298828125,0.09080914088657924,pooled_controls,bf16
L29_N4169,29,4169,lack_of_knowledge,lok_ctrl_0058,working,True,0.44295260310173035,0.4570681154727936,0.014115512371063232,0.4570681154727936,0.014115512371063232,0.0,0.9203828573226929,0.9165109992027283,0.9165109992027283,0.08349609375,0.09080914088657924,pooled_controls,bf16
L29_N4169,29,4169,lack_of_knowledge,lok_ctrl_0059,working,True,2.33298397064209,2.333662748336792,0.0006787776947021484,2.331547260284424,-0.0014367103576660156,3.116613979627678,0.31351256370544434,0.31341132521629333,0.3136369287967682,0.2216796875,0.09080914088657924,pooled_controls,bf16
L29_N4169,29,4169,lack_of_knowledge,lok_ctrl_0060,working,True,1.0357105731964111,1.0351276397705078,-0.0005829334259033203,1.0343618392944336,-0.001348733901977539,-1.3137014314928426,0.7723042368888855,0.7723639011383057,0.772465169429779,0.107421875,0.09080914088657924,pooled_controls,bf16
L29_N4169,29,4169,lack_of_knowledge,lok_ctrl_0061,working,True,1.7177579402923584,1.7113035917282104,-0.006454348564147949,1.7400586605072021,0.02230072021484375,4.45514655634154,0.4148227274417877,0.4085005223751068,0.39046841859817505,0.0859375,0.09080914088657924,pooled_controls,bf16
L29_N4169,29,4169,lack_of_knowledge,lok_ctrl_0062,working,True,0.44450512528419495,0.44449129700660706,-1.3828277587890625e-05,0.44451677799224854,1.1652708053588867e-05,1.8426724137931034,0.9286371469497681,0.9286399483680725,0.9286379814147949,0.058349609375,0.09080914088657924,pooled_controls,bf16
L29_N4169,29,4169,lack_of_knowledge,lok_ctrl_0063,working,True,1.6889817714691162,1.6878602504730225,-0.00112152099609375,1.6876180171966553,-0.0013637542724609375,-0.21598639455782312,0.5562715530395508,0.5564624667167664,0.5564833283424377,0.2275390625,0.09080914088657924,pooled_controls,bf16
L29_N4169,29,4169,lack_of_knowledge,lok_ctrl_0064,working,True,0.5374066829681396,0.5390258431434631,0.0016191601753234863,0.5414826273918152,0.004075944423675537,-1.5173200809865637,0.8972593545913696,0.8969651460647583,0.8965766429901123,0.10693359375,0.09080914088657924,pooled_controls,bf16
L29_N4169,29,4169,lack_of_knowledge,lok_ctrl_0065,working,True,3.0195579528808594,3.017747402191162,-0.0018105506896972656,3.0190396308898926,-0.0005183219909667969,0.713721358967606,0.2189662605524063,0.2190771996974945,0.21898140013217926,0.0478515625,0.09080914088657924,pooled_controls,bf16
L29_N4169,29,4169,lack_of_knowledge,lok_ctrl_0066,working,True,2.1635401248931885,2.0953245162963867,-0.06821560859680176,2.1620962619781494,-0.0014438629150390625,0.9788338337113838,0.4168834090232849,0.4473671317100525,0.416942834854126,0.2138671875,0.09080914088657924,pooled_controls,bf16
L29_N4169,29,4169,lack_of_knowledge,lok_ctrl_0067,working,True,1.5168546438217163,1.523306965827942,0.006452322006225586,1.523376226425171,0.00652158260345459,-0.010734212762812697,0.5784351229667664,0.577448844909668,0.5774445533752441,0.0050048828125,0.09080914088657924,pooled_controls,bf16
L29_N4169,29,4169,lack_of_knowledge,lok_ctrl_0068,working,True,1.100428819656372,1.0895159244537354,-0.010912895202636719,1.103426218032837,0.0029973983764648438,1.2746657345101808,0.7273731231689453,0.7303818464279175,0.723827064037323,0.036865234375,0.09080914088657924,pooled_controls,bf16
L29_N4169,29,4169,lack_of_knowledge,lok_ctrl_0069,working,True,1.6246440410614014,1.667574405670166,0.04293036460876465,1.6221200227737427,-0.0025240182876586914,1.0587933112299583,0.6366552710533142,0.6181672215461731,0.6369260549545288,0.16796875,0.09080914088657924,pooled_controls,bf16
L29_N4169,29,4169,lack_of_knowledge,lok_ctrl_0070,working,True,1.0244827270507812,1.029449701309204,0.0049669742584228516,1.021931767463684,-0.002550959587097168,1.5135842173474776,0.8183810710906982,0.8173765540122986,0.8187301754951477,0.1904296875,0.09080914088657924,pooled_controls,bf16
L29_N4169,29,4169,lack_of_knowledge,lok_ctrl_0071,working,True,0.979758083820343,0.9801519513130188,0.00039386749267578125,0.9797434210777283,-1.4662742614746094e-05,1.037227602905569,0.5620890259742737,0.5620595216751099,0.5620898008346558,0.11181640625,0.09080914088657924,pooled_controls,bf16
L29_N4169,29,4169,lack_of_knowledge,lok_ctrl_0072,working,True,3.0389866828918457,3.089902877807617,0.050916194915771484,3.045015811920166,0.0060291290283203125,0.881587203476339,0.25762608647346497,0.23697899281978607,0.2559347152709961,-0.0086669921875,0.09080914088657924,pooled_controls,bf16
