neuron_id,group,weight_norm,null_space_fraction,logit_var
L26_N2664,random,1.7487406730651855,0.3076943317592206,0.0005865859566256404
L26_N5820,random,1.758095145225525,0.27476613561075686,0.000581699947360903
L24_N10980,random,1.8298048973083496,0.30454846261892077,0.0006495779962278903
L26_N11498,random,1.891808032989502,0.3012028442081049,0.0006709360750392079
L31_N10617,random,1.9510287046432495,0.31658943022857633,0.0007367380894720554
L23_N9980,random,1.8385170698165894,0.2954005352633626,0.0006330892210826278
L31_N2803,random,2.1370925903320312,0.28694803524377277,0.0008446811698377132
L30_N11946,random,2.0319063663482666,0.29027875606393716,0.0007632493507117033
L24_N2677,random,1.8393081426620483,0.2986027498932717,0.0006310627213679254
L29_N6216,random,1.7535990476608276,0.4836009300718666,0.0005304879159666598
L26_N10485,random,1.726813554763794,0.24130610188252122,0.0005738802719861269
L31_N9125,random,1.2953062057495117,0.540072324024901,0.0004106397391296923
L24_N11216,random,1.8202760219573975,0.29411178379036707,0.0006266327109187841
L26_N13809,random,1.8439381122589111,0.2921154566337707,0.0006343235727399588
L23_N3752,random,1.73842191696167,0.3185883984801932,0.0005593179957941175
L23_N13189,random,1.8318814039230347,0.29507341573010326,0.0006293955957517028
L26_N6572,random,1.8578639030456543,0.2841172720197012,0.00064187339739874
L26_N1084,random,1.8710097074508667,0.30794189700190383,0.0006901238230057061
L24_N9292,random,1.8322731256484985,0.26471154837513033,0.0006312568439170718
L31_N5155,random,2.1338706016540527,0.2971765014382356,0.0008572260849177837
L24_N10738,random,1.765420913696289,0.2886297940931315,0.0005902668926864862
L29_N6482,random,1.676401972770691,0.418648928817106,0.00047548586735501885
L31_N7517,random,1.6693189144134521,0.6497989539476523,0.0004043110238853842
L24_N4339,random,1.8238974809646606,0.3092780432408003,0.0006246793200261891
L24_N4040,random,1.8423727750778198,0.2688220202283823,0.000644143030513078
L31_N9197,random,2.172518730163574,0.2887662249307503,0.0008837078930810094
L30_N4304,random,2.051394462585449,0.2815454816433134,0.0007851392147131264
L31_N9577,random,2.0947771072387695,0.3013040038407827,0.0008101238054223359
L29_N9560,random,1.9502679109573364,0.30318212070511547,0.0007191058830358088
L29_N5930,random,1.9720255136489868,0.27553193282177174,0.0007449889671988785
L24_N2266,random,1.7012990713119507,0.30206012934047605,0.0005141080473549664
