neuron_id,category,is_control_neuron,n_unc,n_ctrl,H_unc,H_ctrl,raw_inter,raw_p,ancova_arm,ancova_p,ancova_H,ancova_H_p,slope_H_unc,matched_window,matched_n_unc,matched_n_ctrl,matched_inter,matched_p,strat_inter,strat_p,strat_bins,ancova_fdr,raw_fdr,strat_fdr
L31_N12106,lack_of_knowledge,False,120,120,2.8453548630078633,1.2391928654474518,0.001536333731686075,0.23436291056966707,0.002558749486840046,0.11822344655960737,-0.0006365583027782437,0.18370385156515867,-0.0727412888765748,"[2.04,2.49]",31,11,0.0029953323151708645,0.17101548555652532,0.0013421776934239929,0.5608782435129741,4,False,False,False
L31_N12734,ambiguity,False,120,120,2.0880373641227683,2.3424814114967982,-0.003175429565211133,0.07423713210235872,-0.003259963311906748,0.06779331402854383,-0.0003322292172603022,0.5676132035857188,0.05804569761789013,"[0.56,3.45]",90,87,-0.0037448773210532775,0.09662503946228593,-0.0028863965931549937,0.09181636726546906,5,False,False,False
L31_N12734,contradictory_context,False,120,120,0.9196175378126402,1.2473513918851191,0.0003866280894726494,0.7319284717510306,0.0006420380065203169,0.5424527542813334,0.0007793211286350307,0.19596618937128318,0.07624835057990138,"[0.13,1.78]",96,78,0.0014275608536524552,0.2643355730946099,0.0003462741687006462,0.7425149700598802,5,False,False,False
L31_N12734,lack_of_knowledge,False,120,120,2.8453548630078633,1.2391928654474518,-0.00027782705922921606,0.8185021594565767,6.416230944048044e-05,0.9753609461636218,-0.00021292333475025693,0.7755456447354301,-0.07156746996319188,"[2.04,2.49]",31,11,0.005280735206044641,0.18581867911178368,-0.0010878184020044071,0.5449101796407185,4,False,False,False
L31_N1679,ambiguity,True,120,120,2.0880373641227683,2.3424814114967982,-0.00020268994073073619,0.9348511033600846,-0.0008121463971417448,0.743609225058765,-0.0023952474530289196,0.011753696053255751,-0.1829988193624557,"[0.56,3.45]",90,87,-0.002694698060609369,0.3881515219515036,-0.00043617630546196945,0.8822355289421158,5,False,False,False
L31_N1679,contradictory_context,True,120,120,0.9196175378126402,1.2473513918851191,-0.0010786016161243128,0.44170037026668596,-0.0007577428990946209,0.6370060974927964,0.0009790221945113302,0.40446787426985475,-0.006618515174664907,"[0.13,1.78]",96,78,-0.0007938881500218222,0.6000217176555628,-0.0009799669124496177,0.5069860279441117,5,False,False,False
L31_N1679,lack_of_knowledge,True,120,120,2.8453548630078633,1.2391928654474518,-0.002850146188090241,0.05893659759234834,0.0010032420617795837,0.5901806011669171,-0.0023991280180471874,0.001218958193243314,-0.28317244253073126,"[2.04,2.49]",31,11,0.0015917257829145856,0.7337872271054822,-0.0016007036553597558,0.500998003992016,4,False,False,False
L31_N1824,ambiguity,True,120,120,2.0880373641227683,2.3424814114967982,-0.00473291259258984,0.03435193080595783,-0.004744699285483562,0.0348209023784355,-4.63233194699178e-05,0.9490119475650921,-0.036544204458642954,"[0.56,3.45]",90,87,-0.004164432246109519,0.12526245166781277,-0.0049082417422223155,0.03592814371257485,5,False,False,False
L31_N1824,contradictory_context,True,120,120,0.9196175378126402,1.2473513918851191,-0.0009086299144352439,0.1084811988404981,-0.0008752938683089094,0.1055354640650939,0.00010171682208625474,0.5819874411800303,-0.07952635599694423,"[0.13,1.78]",96,78,-0.0008202899271287935,0.24154739652906732,-0.0007702475578307765,0.18163672654690619,5,False,False,False
L31_N1824,lack_of_knowledge,True,120,120,2.8453548630078633,1.2391928654474518,0.0017657672365506481,0.15963105634107524,0.002645566940843261,0.07764533193720012,-0.0005477652351561895,0.17625061190773794,0.057920688936731704,"[2.04,2.49]",31,11,0.0013646002738706424,0.4730383130723551,0.0014536152766315132,0.46107784431137727,4,False,False,False
L31_N1852,ambiguity,False,120,120,2.0880373641227683,2.3424814114967982,0.0014803829292456367,0.3369243737401769,0.001660263375644743,0.26866368875752766,0.0007069548227028802,0.31825262647846964,-0.023216890061809846,"[0.56,3.45]",90,87,0.001996624355571941,0.2525520667657237,0.0017380950610716886,0.3093812375249501,5,False,False,False
