cell,pair,set,direction,condition,lp_264,lp_279,lp_304,lp_358,lp_430,lp_539,lp_912,lp_7566,lp_9987,lp_10035,lp_25420
circuit,2,random29,control_to_uncertain,patched,-5.671233177185059,-6.827483177185059,-7.546233177185059,-5.796233177185059,-8.139983177185059,-1.2962332963943481,-5.983733177185059,-13.847014427185059,-5.046233177185059,-10.983733177185059,-5.358733177185059
circuit,3,baseline,,baseline_u,-6.102259159088135,-6.289759159088135,-7.727259159088135,-5.289759159088135,-8.383508682250977,-2.4772591590881348,-7.977259159088135,-12.727258682250977,-3.9147591590881348,-11.852258682250977,-5.914759159088135
circuit,3,baseline,,baseline_c,-7.2269816398620605,-8.476982116699219,-10.226982116699219,-9.914482116699219,-8.914482116699219,-6.4769816398620605,-10.539482116699219,-12.695732116699219,-12.070732116699219,-12.258232116699219,-16.64885711669922
circuit,3,circuit,control_to_uncertain,patched,-6.990011215209961,-6.677511215209961,-9.427511215209961,-6.740011215209961,-9.896261215209961,-5.302511215209961,-8.490011215209961,-12.771261215209961,-8.990011215209961,-13.052511215209961,-11.708761215209961
circuit,3,circuit,uncertain_to_control,patched,-4.170004844665527,-6.045004844665527,-8.576254844665527,-4.732504844665527,-7.170004844665527,-1.4825046062469482,-6.732504844665527,-11.420004844665527,-3.4825046062469482,-10.607504844665527,-8.045004844665527
circuit,3,random0,control_to_uncertain,patched,-6.43449068069458,-6.49699068069458,-8.278240203857422,-4.99699068069458,-8.621990203857422,-3.18449068069458,-8.559490203857422,-13.121990203857422,-4.99699068069458,-12.309490203857422,-6.99699068069458
circuit,3,random1,control_to_uncertain,patched,-6.610531806945801,-6.610531806945801,-8.0792818069458,-5.048031806945801,-9.0792818069458,-2.548031806945801,-8.2042818069458,-13.1105318069458,-3.610531806945801,-11.8917818069458,-5.673031806945801
circuit,3,random2,control_to_uncertain,patched,-6.393387317657471,-6.393387317657471,-7.924637317657471,-5.580887317657471,-8.705886840820312,-2.7683873176574707,-8.018386840820312,-12.784011840820312,-4.393387317657471,-11.768386840820312,-6.643387317657471
circuit,3,random3,control_to_uncertain,patched,-6.23806095123291,-6.42556095123291,-7.58181095123291,-5.05056095123291,-8.51931095123291,-1.050560712814331,-7.55056095123291,-12.75368595123291,-2.800560712814331,-11.94118595123291,-4.55056095123291
circuit,3,random4,control_to_uncertain,patched,-6.667325496673584,-6.229825496673584,-8.198575973510742,-5.729825496673584,-9.042325973510742,-2.729825496673584,-7.948575496673584,-12.807950973510742,-3.417325496673584,-12.417325973510742,-5.854825496673584
circuit,3,random5,control_to_uncertain,patched,-6.773258209228516,-6.460758209228516,-8.179508209228516,-5.210758209228516,-9.085758209228516,-2.4607582092285156,-8.585758209228516,-13.007633209228516,-4.398258209228516,-12.726383209228516,-7.398258209228516
circuit,3,random6,control_to_uncertain,patched,-6.409552574157715,-6.409552574157715,-8.003302574157715,-4.972052574157715,-8.597052574157715,-2.722052574157715,-8.097052574157715,-11.581427574157715,-5.097052574157715,-11.175177574157715,-7.315802574157715
circuit,3,random7,control_to_uncertain,patched,-6.3465681076049805,-6.3465681076049805,-7.8778181076049805,-4.7840681076049805,-8.65906810760498,-2.8465678691864014,-7.8778181076049805,-13.01844310760498,-4.8465681076049805,-11.97156810760498,-6.6590681076049805
circuit,3,random8,control_to_uncertain,patched,-6.028320789337158,-6.028320789337158,-7.934570789337158,-5.528320789337158,-8.4345703125,-3.528320789337158,-8.2470703125,-12.0595703125,-4.465820789337158,-11.3251953125,-6.090820789337158
circuit,3,random9,control_to_uncertain,patched,-5.85963249206543,-5.60963249206543,-8.14088249206543,-6.29713249206543,-9.17213249206543,-1.7971324920654297,-8.32838249206543,-13.01588249206543,-4.04713249206543,-12.14088249206543,-5.42213249206543
circuit,3,random10,control_to_uncertain,patched,-6.226430892944336,-6.101430892944336,-7.851430892944336,-5.038930892944336,-8.413930892944336,-2.851430654525757,-8.195180892944336,-11.460805892944336,-4.163930892944336,-10.757680892944336,-6.726430892944336
circuit,3,random11,control_to_uncertain,patched,-6.303069591522217,-6.678069591522217,-7.865569591522217,-4.803069591522217,-8.678070068359375,-2.115569591522217,-8.740570068359375,-12.021820068359375,-4.678069591522217,-12.131195068359375,-5.865569591522217
circuit,3,random12,control_to_uncertain,patched,-5.837618350982666,-6.775118350982666,-9.337617874145508,-3.900118350982666,-8.743867874145508,-1.212618350982666,-7.025118350982666,-11.978242874145508,-3.337618350982666,-11.618867874145508,-3.650118350982666
circuit,3,random13,control_to_uncertain,patched,-6.726456642150879,-6.601456642150879,-8.320206642150879,-4.726456642150879,-9.226456642150879,-2.2264564037323,-8.007706642150879,-13.460831642150879,-3.6014564037323,-12.570206642150879,-5.663956642150879
circuit,3,random14,control_to_uncertain,patched,-5.855236053466797,-5.917736053466797,-7.730236053466797,-7.167736053466797,-8.292736053466797,-3.167736053466797,-8.761486053466797,-12.839611053466797,-3.167736053466797,-11.777111053466797,-5.355236053466797
circuit,3,random15,control_to_uncertain,patched,-6.45220947265625,-6.45220947265625,-8.17095947265625,-4.82720947265625,-8.17095947265625,-3.38970947265625,-8.42095947265625,-12.06158447265625,-4.45220947265625,-11.42095947265625,-6.45220947265625
circuit,3,random16,control_to_uncertain,patched,-5.972228050231934,-5.534728050231934,-7.815978050231934,-4.159728050231934,-7.753478050231934,-2.6597282886505127,-8.190978050231934,-12.519103050231934,-4.534728050231934,-11.597228050231934,-6.784728050231934
circuit,3,random17,control_to_uncertain,patched,-6.29404354095459,-6.35654354095459,-8.10654354095459,-5.35654354095459,-8.57529354095459,-2.2315433025360107,-7.85654354095459,-13.05966854095459,-3.0440433025360107,-11.95029354095459,-5.41904354095459
circuit,3,random18,control_to_uncertain,patched,-5.380308151245117,-6.317808151245117,-7.567808151245117,-6.192808151245117,-8.317808151245117,-2.3178083896636963,-7.911558151245117,-11.567808151245117,-3.5678083896636963,-10.411558151245117,-5.380308151245117
circuit,3,random19,control_to_uncertain,patched,-6.422932147979736,-6.360432147979736,-8.172931671142578,-5.547932147979736,-8.579181671142578,-2.4229321479797363,-7.860432147979736,-12.672931671142578,-4.922932147979736,-11.860431671142578,-6.172932147979736
circuit,3,random20,control_to_uncertain,patched,-5.628600120544434,-5.878600120544434,-7.941100120544434,-5.503600120544434,-8.066100120544434,-2.1911001205444336,-7.534850120544434,-11.816100120544434,-3.8161001205444336,-11.331725120544434,-6.003600120544434
circuit,3,random21,control_to_uncertain,patched,-6.478521347045898,-6.916021347045898,-8.384771347045898,-5.916021347045898,-9.197271347045898,-2.3535211086273193,-8.166021347045898,-13.087896347045898,-4.041021347045898,-12.369146347045898,-5.978521347045898
circuit,3,random22,control_to_uncertain,patched,-6.1925458908081055,-6.6300458908081055,-8.442545890808105,-5.8175458908081055,-9.161295890808105,-1.942546010017395,-8.505045890808105,-13.528483390808105,-3.5050458908081055,-12.598795890808105,-4.3800458908081055
circuit,3,random23,control_to_uncertain,patched,-6.1530303955078125,-6.2780303955078125,-7.9030303955078125,-5.6530303955078125,-8.684280395507812,-1.4655301570892334,-7.3717803955078125,-13.582717895507812,-4.8405303955078125,-13.426467895507812,-5.5280303955078125
circuit,3,random24,control_to_uncertain,patched,-5.887359142303467,-6.199859142303467,-8.168609619140625,-6.387359142303467,-8.668609619140625,-2.449859142303467,-8.199859619140625,-11.699859619140625,-4.637359142303467,-11.606109619140625,-5.262359142303467
circuit,3,random25,control_to_uncertain,patched,-6.662371635437012,-6.537371635437012,-8.443621635437012,-4.162371635437012,-8.662371635437012,-1.9748715162277222,-7.099871635437012,-11.974871635437012,-2.6623716354370117,-11.334246635437012,-4.849871635437012
circuit,3,random26,control_to_uncertain,patched,-7.7778191566467285,-7.7153191566467285,-9.40281867980957,-7.4653191566467285,-9.99656867980957,-3.5278191566467285,-9.77781867980957,-14.13719367980957,-6.0903191566467285,-13.30906867980957,-7.4653191566467285
circuit,3,random27,control_to_uncertain,patched,-6.341394424438477,-5.903894424438477,-8.278894424438477,-5.653894424438477,-8.966394424438477,-2.1538941860198975,-7.935144424438477,-12.263269424438477,-4.466394424438477,-11.825769424438477,-5.341394424438477
circuit,3,random28,control_to_uncertain,patched,-6.666069507598877,-6.978569507598877,-8.447319030761719,-5.853569507598877,-9.291069030761719,-1.7285693883895874,-8.416069030761719,-13.502006530761719,-3.478569507598877,-12.869194030761719,-4.478569507598877
circuit,3,random29,control_to_uncertain,patched,-5.465517044067383,-6.028017044067383,-7.528017044067383,-6.090517044067383,-8.059267044067383,-2.840517282485962,-8.153017044067383,-11.606142044067383,-3.715517282485962,-10.528017044067383,-6.153017044067383
circuit,4,baseline,,baseline_u,-4.570308685302734,-8.695308685302734,-8.007808685302734,-5.320308685302734,-9.132808685302734,-1.2578084468841553,-9.976558685302734,-13.507808685302734,-2.9453084468841553,-14.054683685302734,-2.6328084468841553
circuit,4,baseline,,baseline_c,-6.742373943328857,-6.554873943328857,-10.5548734664917,-12.8673734664917,-8.4923734664917,-5.804873943328857,-9.7423734664917,-15.6486234664917,-11.8048734664917,-12.6798734664917,-13.2423734664917
circuit,4,circuit,control_to_uncertain,patched,-5.160484790802002,-4.660484790802002,-7.785484790802002,-8.785484313964844,-6.535484790802002,-3.597984790802002,-8.410484313964844,-11.785484313964844,-10.472984313964844,-11.379234313964844,-10.441734313964844
circuit,4,circuit,uncertain_to_control,patched,-6.481672286987305,-8.669172286987305,-8.606672286987305,-4.294172286987305,-8.481672286987305,-0.8566722273826599,-9.481672286987305,-15.512922286987305,-3.2941722869873047,-14.809797286987305,-4.731672286987305
circuit,4,random0,control_to_uncertain,patched,-4.786464691162109,-8.94271469116211,-8.69271469116211,-5.348964691162109,-9.31771469116211,-1.036464810371399,-10.31771469116211,-12.53646469116211,-3.7239646911621094,-13.53646469116211,-2.4739646911621094
circuit,4,random1,control_to_uncertain,patched,-4.527169227600098,-8.777169227600098,-8.620919227600098,-6.027169227600098,-9.402169227600098,-1.2146692276000977,-10.183419227600098,-13.417794227600098,-2.5271692276000977,-14.464669227600098,-1.7771692276000977
circuit,4,random2,control_to_uncertain,patched,-5.019536972045898,-8.832036972045898,-8.894536972045898,-5.332036972045898,-7.707036972045898,-0.9570372104644775,-9.300786972045898,-13.972661972045898,-2.9570372104644775,-14.457036972045898,-2.0195372104644775
circuit,4,random3,control_to_uncertain,patched,-4.029849052429199,-7.592349052429199,-7.342349052429199,-5.092349052429199,-8.1548490524292,-1.1548490524291992,-9.3735990524292,-13.0923490524292,-4.592349052429199,-12.0454740524292,-2.404849052429199
circuit,4,random4,control_to_uncertain,patched,-5.05379581451416,-8.67879581451416,-6.49129581451416,-5.99129581451416,-9.83504581451416,-1.2412960529327393,-9.61629581451416,-12.52254581451416,-2.6162960529327393,-13.16317081451416,-2.4287960529327393
circuit,4,random5,control_to_uncertain,patched,-4.948151588439941,-8.198151588439941,-8.198151588439941,-4.573151588439941,-8.729401588439941,-1.1981514692306519,-9.604401588439941,-13.807526588439941,-3.1981515884399414,-14.213776588439941,-2.3856515884399414
circuit,4,random6,control_to_uncertain,patched,-5.159346580505371,-8.190596580505371,-7.721846580505371,-4.471846580505371,-8.815596580505371,-0.7218468189239502,-10.128096580505371,-13.018721580505371,-4.721846580505371,-12.253096580505371,-3.22184681892395
circuit,4,random7,control_to_uncertain,patched,-4.475828647613525,-8.694578170776367,-7.663328647613525,-5.225828647613525,-8.819578170776367,-1.1633286476135254,-9.757078170776367,-13.007078170776367,-3.1633286476135254,-13.835203170776367,-2.7883286476135254
circuit,4,random8,control_to_uncertain,patched,-4.29896354675293,-8.64271354675293,-8.11146354675293,-5.36146354675293,-9.26771354675293,-1.1739634275436401,-10.23646354675293,-13.76771354675293,-3.4239635467529297,-14.48646354675293,-2.1739635467529297
circuit,4,random9,control_to_uncertain,patched,-4.0862836837768555,-7.4612836837768555,-7.2112836837768555,-3.9612836837768555,-7.7737836837768555,-1.5862836837768555,-8.961283683776855,-11.851908683776855,-4.9612836837768555,-11.617533683776855,-3.8987836837768555
circuit,4,random10,control_to_uncertain,patched,-4.725381374359131,-8.537881851196289,-8.569131851196289,-5.225381374359131,-8.756631851196289,-1.2253814935684204,-10.194131851196289,-13.428506851196289,-3.037881374359131,-13.834756851196289,-2.537881374359131
circuit,4,random11,control_to_uncertain,patched,-4.390330791473389,-8.10908031463623,-8.70283031463623,-5.015330791473389,-8.39033031463623,-1.4528306722640991,-9.76533031463623,-13.48408031463623,-3.6403307914733887,-13.87470531463623,-2.4528307914733887
circuit,4,random12,control_to_uncertain,patched,-5.1834492683410645,-8.308449745178223,-8.339699745178223,-5.6834492683410645,-9.558449745178223,-1.058449387550354,-9.558449745178223,-12.636574745178223,-2.6834492683410645,-14.464699745178223,-2.3709492683410645
circuit,4,random13,control_to_uncertain,patched,-5.160938262939453,-8.098438262939453,-7.660938262939453,-5.848438262939453,-7.785938262939453,-1.1609381437301636,-8.817188262939453,-13.004688262939453,-2.848438262939453,-13.614063262939453,-3.098438262939453
circuit,4,random14,control_to_uncertain,patched,-5.927289009094238,-8.052289009094238,-7.958539009094238,-5.864789009094238,-10.052289009094238,-0.48978912830352783,-9.896039009094238,-13.036664009094238,-3.3647890090942383,-11.677289009094238,-2.6772890090942383
circuit,4,random15,control_to_uncertain,patched,-4.045013427734375,-6.920013427734375,-7.795013427734375,-3.732513427734375,-6.420013427734375,-1.420013427734375,-9.013763427734375,-12.685638427734375,-4.732513427734375,-12.670013427734375,-2.670013427734375
circuit,4,random16,control_to_uncertain,patched,-4.258022785186768,-8.476773262023926,-8.008023262023926,-5.258022785186768,-9.289273262023926,-1.2580229043960571,-9.851773262023926,-13.570523262023926,-3.5080227851867676,-13.445523262023926,-2.6955227851867676
circuit,4,random17,control_to_uncertain,patched,-4.77271842956543,-8.14771842956543,-7.96021842956543,-5.27271842956543,-8.92896842956543,-1.2727185487747192,-10.21021842956543,-13.42896842956543,-2.9602184295654297,-13.80396842956543,-2.9602184295654297
circuit,4,random18,control_to_uncertain,patched,-4.914036273956299,-8.94528579711914,-8.16403579711914,-4.789036273956299,-8.72653579711914,-1.2265362739562988,-9.85153579711914,-13.13278579711914,-2.851536273956299,-13.82028579711914,-2.726536273956299
circuit,4,random19,control_to_uncertain,patched,-4.355160713195801,-8.3551607131958,-7.855160713195801,-5.292660713195801,-9.1051607131958,-1.3551605939865112,-10.0739107131958,-13.3707857131958,-2.917660713195801,-14.0426607131958,-2.480160713195801
circuit,4,random20,control_to_uncertain,patched,-5.505603790283203,-7.193103790283203,-7.474353790283203,-4.880603790283203,-9.318103790283203,-1.1306037902832031,-10.224353790283203,-13.099353790283203,-4.818103790283203,-12.489978790283203,-4.005603790283203
circuit,4,random21,control_to_uncertain,patched,-5.264254570007324,-7.514254570007324,-8.576754570007324,-3.576754331588745,-7.701754570007324,-1.2017543315887451,-9.576754570007324,-12.279879570007324,-4.451754570007324,-11.733004570007324,-3.201754331588745
circuit,4,random22,control_to_uncertain,patched,-4.971073150634766,-8.971073150634766,-8.033573150634766,-5.346073150634766,-8.033573150634766,-1.221073031425476,-9.439823150634766,-13.033573150634766,-3.0335731506347656,-13.471073150634766,-3.4710731506347656
circuit,4,random23,control_to_uncertain,patched,-4.34053373336792,-8.590534210205078,-8.153034210205078,-5.46553373336792,-9.215534210205078,-1.2155338525772095,-10.246784210205078,-14.059284210205078,-3.34053373336792,-14.278034210205078,-1.8405338525772095
circuit,4,random24,control_to_uncertain,patched,-5.451308250427246,-8.576308250427246,-8.107558250427246,-4.701308250427246,-8.607558250427246,-1.201308250427246,-9.451308250427246,-13.295058250427246,-3.513808250427246,-14.091933250427246,-4.451308250427246
circuit,4,random25,control_to_uncertain,patched,-4.659067630767822,-7.409067630767822,-8.096567153930664,-4.971567630767822,-7.159067630767822,-1.0340675115585327,-10.002817153930664,-12.721567153930664,-5.221567630767822,-12.127817153930664,-3.1590676307678223
circuit,4,random26,control_to_uncertain,patched,-4.810888290405273,-8.873388290405273,-8.185888290405273,-5.373388290405273,-9.373388290405273,-1.1233882904052734,-9.748388290405273,-13.389013290405273,-2.4983882904052734,-13.701513290405273,-2.4983882904052734
circuit,4,random27,control_to_uncertain,patched,-4.56114387512207,-8.31114387512207,-8.52989387512207,-5.56114387512207,-9.15489387512207,-1.3111439943313599,-10.56114387512207,-13.74864387512207,-2.8111438751220703,-14.44395637512207,-2.2486438751220703
circuit,4,random28,control_to_uncertain,patched,-4.463107585906982,-7.838107585906982,-8.681857109069824,-4.400607585906982,-7.650607585906982,-1.4631074666976929,-9.588107109069824,-13.181857109069824,-3.8381075859069824,-13.525607109069824,-1.9631074666976929
circuit,4,random29,control_to_uncertain,patched,-4.861307144165039,-8.173807144165039,-7.986307144165039,-5.423807144165039,-8.111307144165039,-0.9863069653511047,-10.048807144165039,-14.345682144165039,-3.11130690574646,-14.251932144165039,-2.86130690574646
circuit,5,baseline,,baseline_u,-5.793054580688477,-8.386804580688477,-8.793054580688477,-3.3555545806884766,-8.261804580688477,-1.3555545806884766,-8.886804580688477,-13.339929580688477,-3.9180545806884766,-13.261804580688477,-3.9805545806884766
circuit,5,baseline,,baseline_c,-8.983502388000488,-8.046002388000488,-11.608502388000488,-13.889752388000488,-11.046002388000488,-11.671002388000488,-12.046002388000488,-16.264751434326172,-15.389752388000488,-14.108502388000488,-15.296002388000488
circuit,5,circuit,control_to_uncertain,patched,-7.278467178344727,-5.403467178344727,-9.934717178344727,-10.122217178344727,-9.465967178344727,-9.059717178344727,-10.497217178344727,-13.481592178344727,-12.872217178344727,-12.262842178344727,-15.688623428344727
circuit,5,circuit,uncertain_to_control,patched,-5.941554069519043,-8.066554069519043,-8.254054069519043,-3.316554069519043,-8.941554069519043,-1.6290541887283325,-9.191554069519043,-15.160304069519043,-4.754054069519043,-14.004054069519043,-5.066554069519043
circuit,5,random0,control_to_uncertain,patched,-5.582559585571289,-8.551309585571289,-8.801309585571289,-3.332559585571289,-7.988809585571289,-1.3325597047805786,-8.832559585571289,-12.941934585571289,-4.020059585571289,-13.035684585571289,-3.832559585571289
