pair,layer,direction,logodds_rec,entropy_rec
6,22,control_to_uncertain,0.9847159744432024,0.9989125752612921
6,23,control_to_uncertain,0.9936867724409104,0.9942894366570537
6,24,control_to_uncertain,0.9961136229696754,0.9990189319710437
6,25,control_to_uncertain,0.998731252945078,0.9990799918964742
6,26,control_to_uncertain,0.998805100312173,0.999027280715337
6,27,control_to_uncertain,0.9908430114599387,0.9998355198854599
6,28,control_to_uncertain,0.9990011485007667,0.9998846239768474
6,29,control_to_uncertain,0.9989460816493542,0.9999948515547183
6,30,control_to_uncertain,0.9926651463796732,1.0000672285256107
6,31,control_to_uncertain,1.0,1.0
6,0,uncertain_to_control,-0.00283016422753657,-0.0029872995672909713
6,1,uncertain_to_control,0.03590095275000712,-0.004641552241252027
6,2,uncertain_to_control,0.037471717690608426,-0.004505607861393734
6,3,uncertain_to_control,0.061904743694824266,-0.004002019995684332
6,4,uncertain_to_control,0.05852255127781864,-0.012978429685925325
6,5,uncertain_to_control,0.06239388689965553,-0.013207020656433257
6,6,uncertain_to_control,0.17009275110335528,-0.02184304819639506
6,7,uncertain_to_control,0.20579510627349953,-0.022449387271132618
6,8,uncertain_to_control,1.0521879088320687,0.14771317279112264
6,9,uncertain_to_control,0.8202892454354211,0.06661384573677809
6,10,uncertain_to_control,0.8471442781249907,0.047504850804761425
6,11,uncertain_to_control,0.8276367610323845,0.033227614564682206
6,12,uncertain_to_control,0.7854821514992758,0.027449952996283604
6,13,uncertain_to_control,0.7339166340557034,0.01695784737121242
6,14,uncertain_to_control,0.7221273990302965,0.009653303122680161
6,15,uncertain_to_control,0.6803085443273282,0.03239219351030336
6,16,uncertain_to_control,0.6946307695380035,0.7444077857484539
6,17,uncertain_to_control,0.6736093814199514,0.9900843740560588
6,18,uncertain_to_control,0.8999798173191196,0.9767044164870023
6,19,uncertain_to_control,0.8885675947725582,1.0750185174004325
6,20,uncertain_to_control,0.9341807934810366,1.0135070796747776
6,21,uncertain_to_control,0.9923067444570922,1.011222339493071
6,22,uncertain_to_control,0.9822652021263623,1.0090471277176538
6,23,uncertain_to_control,0.9704865470747223,1.021526043801358
6,24,uncertain_to_control,0.9936717735222772,1.0207211066279311
6,25,uncertain_to_control,0.9931465139411337,1.020506727908843
6,26,uncertain_to_control,0.9855704454168955,1.0172009429739832
6,27,uncertain_to_control,0.9932724538698272,1.0100476295385221
6,28,uncertain_to_control,0.9824292129646743,1.0113140708045594
6,29,uncertain_to_control,0.9858985095833742,0.9983187338785732
6,30,uncertain_to_control,0.9877644940329373,1.0037083043704154
6,31,uncertain_to_control,1.0,1.0
7,0,control_to_uncertain,0.060831208244204134,-0.010172090658395918
7,1,control_to_uncertain,-0.029734900969289737,0.048450115524811536
7,2,control_to_uncertain,-0.05552201426274716,0.058780721015548654
7,3,control_to_uncertain,0.016056332765605006,0.043265197994433846
