pair,layer,positions,rec
13,5,all,0.4832482578798501
13,6,last,0.007693044481695625
13,6,all,0.14256612902369462
13,7,last,0.004245728221158531
13,7,all,0.06469021964520852
13,8,last,0.013239828901992767
13,8,all,0.034589592655178435
13,9,last,0.0004924277832024206
13,9,all,0.0593374406165183
13,10,last,0.043332679587452565
13,10,all,0.004167402063745425
13,11,last,0.027518411205515448
13,11,all,0.046349885760722895
13,12,last,-0.04661881182463801
13,12,all,-0.07020083084183217
13,13,last,0.0518536859871367
13,13,all,-0.042786890265991986
13,14,last,-0.05998196219117814
13,14,all,0.03406890202708954
13,15,last,0.014096884925011486
13,15,all,0.15024233378376908
13,16,last,0.020660193241704868
13,16,all,0.03272676548794515
13,17,last,-0.06745053961922601
13,17,all,0.010873258087665124
13,18,last,0.024814402402524156
13,18,all,0.05276136843439231
13,19,last,0.0505365945116773
13,19,all,0.2048566615230434
13,20,last,-0.043568945172172475
13,20,all,-0.026764967737184932
13,21,last,0.21039027985525777
13,21,all,0.39172058997589293
13,22,last,0.004396588529822047
13,22,all,0.04696724389907343
13,23,last,0.1330194548660333
13,23,all,0.21052478310948033
13,24,last,0.10134745124109552
13,24,all,0.14508085184750785
13,25,last,0.15342439761392943
13,25,all,0.1325176687025032
13,26,last,0.17295262905863434
13,26,all,0.09593130873757916
13,27,last,0.09074038410332425
13,27,all,-0.04809580021096846
