layer,head,group,mean_score,mean_abs,n
3,9,entity,-0.001277100000606879,0.03948491718792866,80
3,10,entity,-0.0030970961199898285,0.042432872659338726,80
3,11,entity,-0.03504351441007429,0.12719941036892807,80
3,12,entity,0.04244303331980177,0.08026131624633877,80
3,13,entity,-0.0024749358809003754,0.026877025368810335,80
3,14,entity,0.006465719976949913,0.03456254239629288,80
3,15,entity,0.00031813923102959053,0.024438533582980426,80
3,16,entity,-0.0016394906242311435,0.02048603241660487,80
3,17,entity,0.004680880046430502,0.01743965339260285,80
3,18,entity,0.0007857474777040352,0.023524269585192315,80
3,19,entity,-0.00043068220253985603,0.02371608033269581,80
3,20,entity,0.009951915997277183,0.05336182641070195,80
3,21,entity,0.002069892143731522,0.024937031831791502,80
3,22,entity,-0.0014856024148571124,0.027992924549960208,80
3,23,entity,-0.0022192025006660286,0.01773996627226495,80
3,24,entity,-0.0069840001771467545,0.029279477859734015,80
3,25,entity,-0.00327033354455466,0.025384999343856407,80
3,26,entity,0.0013897382461379947,0.024809892917420483,80
3,27,entity,-0.006828483958622655,0.02152224543946204,80
3,0,last,0.0010487327599548735,0.0033775449890526945,80
3,1,last,0.0017098469725169707,0.004316535549151013,80
3,2,last,4.622458654921502e-05,0.0035786167805781587,80
3,3,last,0.0055734887020662425,0.01397933930857107,80
3,4,last,-0.001663580098829698,0.0041824653293588195,80
3,5,last,-0.001523478025046643,0.004089859947271179,80
3,6,last,2.089882327709347e-05,0.002875286267953925,80
3,7,last,0.006775825787917711,0.012951460483600385,80
3,8,last,-0.0041450373973930255,0.008372024798882194,80
3,9,last,0.0011488247255329043,0.004893050465034321,80
3,10,last,0.0017575298188603483,0.00553938325465424,80
3,11,last,-0.0004189900035271421,0.006059048036695458,80
3,12,last,-0.0010762915189843625,0.007403903716476634,80
3,13,last,0.0031965593370841816,0.008515918531338684,80
3,14,last,-0.003974697487137746,0.011400672556192148,80
3,15,last,-0.011039953527506441,0.014418816938996316,80
3,16,last,0.003102824259258341,0.008497191239439417,80
3,17,last,-0.0016854148329002784,0.007603969212505035,80
3,18,last,0.002354868862312287,0.006653422606177628,80
3,19,last,-0.0008453759728581645,0.005384287364722695,80
