neuron_id,is_candidate,n_prompts,d_elogu_slope_per_sigma,d_elogu_slope_p,d_elogu_mean_ablation,d_elogu_mean_ablation_p,d_elogu_beyond_temp_slope_per_sigma,d_elogu_beyond_temp_slope_p,d_elogu_beyond_temp_mean_ablation,d_elogu_beyond_temp_mean_ablation_p,d_kl_slope_per_sigma,d_kl_slope_p,d_kl_mean_ablation,d_kl_mean_ablation_p,d_entropy_slope_per_sigma,d_entropy_slope_p,d_entropy_mean_ablation,d_entropy_mean_ablation_p,freq_corr,abs_freq_corr_pctile
L29_N7731,True,120,7.929404576619495e-06,0.9698060387922416,0.0017616589864095052,0.033993201359728054,-3.714760144551594e-05,0.8044391121775645,0.0009128411610921223,0.1791641671665667,0.001555705070495605,0.03179364127174565,-0.003966120878855387,0.16896620675864826,-0.0015636692444483435,0.020395920815836834,0.0022044416517019274,0.3683263347330534,-0.0720016583800315,62.9
L29_N8335,True,120,0.00037527084350585927,0.03659268146370726,0.0016494194666544597,0.09098180363927215,0.0002311269442240397,0.118376324735053,0.0012316703796386719,0.10237952409518096,0.0010984917481740317,0.10897820435912818,-0.002755471070607503,0.369126174765047,-0.0014737919904291624,0.028794241151769647,0.0011061004052559534,0.6546690661867627,-0.123588927090168,85.39999999999999
L29_N8568,True,120,9.795029958089185e-05,0.6286742651469706,0.0005291541417439779,0.5954809038192361,0.00013317664464314785,0.3043391321735653,-1.6450881958007812e-05,0.9794041191761648,0.00038278202215830473,0.6526694661067787,-0.0014637589454650878,0.6578684263147371,-0.0004808128190537291,0.5248950209958009,0.0009344123303890228,0.7510497900419916,0.1544643640518188,92.7
L29_N9228,True,120,0.00010733405749003082,0.7460507898420315,-0.0008937756220499675,0.3489302139572086,-6.823539733886714e-05,0.8084383123375325,-0.0010683616002400717,0.1225754849030194,-9.220540523529053e-05,0.9362127574485103,0.001869980494181315,0.5200959808038392,-1.5129583577315012e-05,0.9880023995200959,-0.0009760805716117223,0.7174565086982604,0.2062913626432418,98.4
L29_N987,True,120,2.8683741887410466e-05,0.8788242351529694,0.0007827917734781902,0.4427114577084583,1.6345580418904644e-05,0.9274145170965807,0.0004044055938720703,0.5866826634673066,-0.00012733340263366692,0.8822235552889423,-0.0009095191955566407,0.7524495100979804,9.859607865413024e-05,0.9012197560487902,0.00012667688230673472,0.9528094381123775,-0.026164062321186,26.8
L30_N10312,True,120,0.0011797308921813964,0.0005998800239952009,0.00034177303314208984,0.6934613077384523,0.0010421156883239746,0.0001999600079984003,0.0002905130386352539,0.6744651069786043,-0.0005212595065434771,0.6112777444511098,-0.002985072135925293,0.2461507698460308,-0.0006585215218365193,0.46970605878824234,0.0026431416471799215,0.28274345130973805,-0.086797259747982,71.89999999999999
L30_N12135,False,120,0.00011222958564758297,0.5662867426514697,0.0008690039316813151,0.40751849630073983,0.00015086134274800618,0.3359328134373125,0.0008232673009236654,0.21855628874225155,-0.0007452100515365598,0.22355528894221155,-0.005677839120229085,0.041991601679664065,0.0006330502840379873,0.2735452909418116,0.004808734978238741,0.04519096180763847,,
L30_N13098,True,120,-0.0003931502501169839,0.1255748850229954,0.001394955317179362,0.09578084383123375,-0.0003257890542348226,0.09538092381523695,0.0007122913996378581,0.2761447710457908,0.000833296775817871,0.236752649470106,-0.00358959436416626,0.22375524895020996,-0.00044017803544799485,0.46030793841231754,0.0021945235629876455,0.4091181763647271,-0.1395842432975769,90.2
L30_N13513,True,120,0.00047146280606587726,0.08718256348730254,0.00014941692352294923,0.8654269146170765,0.00019723176956176755,0.2917416516696661,-0.00010557969411214192,0.8768246350729854,-0.0010542402664820351,0.2473505298940212,-0.0009668707847595215,0.6712657468506299,0.0005827499553561212,0.45650869826034796,0.0008176176498333614,0.7150569886022795,-0.008043429814279,8.7
L30_N13647,True,120,-1.356204350789388e-05,0.9564087182563488,0.0006317297617594401,0.4321135772845431,6.749828656514486e-05,0.7524495100979804,0.0006256421407063802,0.14297140571885622,-0.0012110163768132523,0.14857028594281144,-0.006476978460947673,0.020195960807838434,0.0012246269422272842,0.08378324335132974,0.005844947074850401,0.019396120775844832,0.167642280459404,94.6
L30_N1457,True,120,0.0008495708306630452,0.04439112177564487,-0.0008276065190633138,0.2513497300539892,0.00030637184778849283,0.2929414117176565,-0.0008041461308797201,0.18496300739852028,0.013096267978350321,0.0001999600079984003,-0.0009111483891805013,0.8012397520495901,-0.01394580068687598,0.0001999600079984003,0.0017385583370923996,0.5974805038992201,0.4705426096916199,99.9
L30_N1777,True,120,-0.00025037129720052086,0.40431913617276544,0.0011884689331054688,0.24075184963007398,-0.00024459958076477044,0.1853629274145171,0.00037625630696614586,0.6154769046190762,0.004858887195587156,0.0003999200159968006,-0.0059412956237792965,0.11217756448710257,-0.004608522200336058,0.0001999600079984003,0.0047526984165112175,0.16296740651869626,-0.5040883421897888,100.0
L30_N1824,False,120,-4.93864218393962e-05,0.8016396720655868,0.0007057587305704752,0.3669266146770646,8.04464022318522e-05,0.6294741051789642,0.0004310131072998047,0.39432113577284544,0.0005846112966537475,0.32313537292541494,-0.005421666304270426,0.05638872225554889,-0.0005352301212648551,0.28054389122175566,0.004715938245256742,0.04919016196760648,,
L30_N236,True,120,-0.0007760246594746907,0.0021995600879824036,0.0004093011220296224,0.4819036192761448,-0.0007298767566680906,0.0001999600079984003,-5.084673563639323e-05,0.9306138772245551,0.005951414505640664,0.0001999600079984003,0.000391848882039388,0.8748250349930013,-0.00517531003182133,0.0001999600079984003,-0.0008014182249704997,0.7144571085782844,-0.0020844982936978,2.0
L30_N3533,True,120,0.0003695706526438395,0.1879624075184963,0.0008891423543294271,0.22675464907018597,8.262395858764643e-05,0.713257348530294,0.0007349570592244466,0.1235752849430114,-0.0001884639263153077,0.8374325134973005,-0.0043515324592590336,0.08098380323935213,-0.00018111746758222585,0.8140371925614877,0.003462196762363116,0.13817236552689463,0.0440103970468044,40.8
