neuron_id,layer,neuron_idx,category,prompt_id,orig_entropy,ablated_entropy,entropy_shift,orig_top1_prob,ablated_top1_prob,direct_effect_score,split
L29_N10092,29,10092,ambiguity,amb_0098,1.7052323818206787,1.7006375789642334,-0.0045948028564453125,0.6084346771240234,0.6094704866409302,0.1435546875,held_out
L29_N10092,29,10092,ambiguity,amb_0099,1.5348759889602661,1.5426344871520996,0.007758498191833496,0.6627933382987976,0.6616647243499756,0.1435546875,held_out
L29_N10092,29,10092,ambiguity,amb_0100,1.3011589050292969,1.3250343799591064,0.02387547492980957,0.7374158501625061,0.7290313243865967,0.1435546875,held_out
L29_N10092,29,10092,ambiguity,amb_0101,0.8138962984085083,0.8363917469978333,0.02249544858932495,0.8693352341651917,0.8651353716850281,0.1435546875,held_out
L29_N10092,29,10092,ambiguity,amb_0102,2.1119987964630127,2.0099070072174072,-0.10209178924560547,0.5637282133102417,0.5866744518280029,0.1435546875,held_out
L29_N10092,29,10092,ambiguity,amb_0103,1.193114995956421,1.136562466621399,-0.05655252933502197,0.6968816518783569,0.7199938893318176,0.1435546875,held_out
L29_N10092,29,10092,ambiguity,amb_0104,2.108257532119751,2.1197147369384766,0.011457204818725586,0.5438284873962402,0.5385534763336182,0.1435546875,held_out
L29_N10092,29,10092,ambiguity,amb_0105,1.7343356609344482,1.747293472290039,0.01295781135559082,0.42963331937789917,0.42812463641166687,0.1435546875,held_out
L29_N10092,29,10092,ambiguity,amb_0106,1.0222446918487549,1.0336627960205078,0.01141810417175293,0.7604569792747498,0.759136974811554,0.1435546875,held_out
L29_N10092,29,10092,ambiguity,amb_0107,0.1585552841424942,0.16070814430713654,0.002152860164642334,0.970394492149353,0.9701480269432068,0.1435546875,held_out
L29_N10092,29,10092,ambiguity,amb_0108,0.8087986707687378,0.8130565881729126,0.004257917404174805,0.6818298101425171,0.6813469529151917,0.1435546875,held_out
L29_N10092,29,10092,ambiguity,amb_0109,0.2880294919013977,0.2935127913951874,0.005483299493789673,0.9519054889678955,0.950710117816925,0.1435546875,held_out
L29_N10092,29,10092,ambiguity,amb_0110,0.6722480058670044,0.6742920875549316,0.002044081687927246,0.8737572431564331,0.8735631704330444,0.1435546875,held_out
L29_N10092,29,10092,ambiguity,amb_0111,2.1224141120910645,2.136901617050171,0.014487504959106445,0.5662317276000977,0.5636175870895386,0.1435546875,held_out
L29_N10092,29,10092,ambiguity,amb_0112,0.706652820110321,0.6730641722679138,-0.03358864784240723,0.8364666700363159,0.8472180962562561,0.1435546875,held_out
L29_N10092,29,10092,ambiguity,amb_0113,1.0804870128631592,1.0926265716552734,0.012139558792114258,0.7916393280029297,0.789269745349884,0.1435546875,held_out
L29_N10092,29,10092,ambiguity,amb_0114,1.6349296569824219,1.6535310745239258,0.018601417541503906,0.6411201357841492,0.635699450969696,0.1435546875,held_out
L29_N10092,29,10092,ambiguity,amb_0115,0.5731693506240845,0.5310676097869873,-0.04210174083709717,0.9003710746765137,0.9094293117523193,0.1435546875,held_out
L29_N10092,29,10092,ambiguity,amb_0116,0.6693729758262634,0.6719056367874146,0.002532660961151123,0.8767203092575073,0.8764157295227051,0.1435546875,held_out
L29_N10092,29,10092,ambiguity,amb_0117,0.995265007019043,0.9265837669372559,-0.06868124008178711,0.822523832321167,0.838478147983551,0.1435546875,held_out
