layer,head,group,mean_score,mean_abs,n
0,28,entity,0.0010237816429253144,0.006090324776323541,80
0,29,entity,2.0984687648706312e-05,0.0020273955669608767,80
0,30,entity,-0.0003406232937777531,0.006636208744566829,80
0,31,entity,2.1842383830517064e-07,2.209606009273557e-07,80
0,0,last,0.000202676542539848,0.0022398653141863178,80
0,1,last,-0.000631249084835872,0.0015406709600938485,80
0,2,last,-0.0005406924290582537,0.0011370252846973016,80
0,3,last,0.0003255019972129958,0.0016892719224415487,80
0,4,last,0.00011239784616918768,0.000920539872822701,80
0,5,last,-0.00037473654720088234,0.0010371482518166885,80
0,6,last,0.0004306892220938607,0.0010061089295504643,80
0,7,last,-0.0018939801608212291,0.005000751654733904,80
0,8,last,0.0002387131164141465,0.004699276717292378,80
0,9,last,-0.0002262892376165837,0.0022563246035133488,80
0,10,last,-0.0002934108866611496,0.0016331528968294151,80
0,11,last,0.0012986059620743618,0.013852743120514788,80
0,12,last,0.0005875233238839428,0.0012147514031312311,80
0,13,last,-0.00013204306378611363,0.0007920120689959731,80
0,14,last,-0.00022118643782960136,0.0006563043757523701,80
0,15,last,-1.2759062155964784e-05,0.0020181686257274125,80
0,16,last,-0.00013693605487787863,0.00032210090266744374,80
0,17,last,-0.0008702692823135294,0.004327318679133896,80
0,18,last,-5.330547292032861e-05,0.00018420330752633163,80
0,19,last,0.00018346200122323352,0.0006195954181748675,80
0,20,last,0.00013468095421558245,0.0014663012385426554,80
0,21,last,3.359696002007695e-05,0.0005879193029613816,80
0,22,last,2.45925170929695e-05,0.0004345645745161164,80
0,23,last,-0.0005939030685112812,0.004769477406807709,80
0,24,last,-0.000281481779893511,0.002019097900847555,80
0,25,last,-0.0010572885108558693,0.0037913917698460865,80
0,26,last,-0.00011828047790913842,0.0012128919835959096,80
0,27,last,-5.544303458009381e-05,0.0014466205666394671,80
0,28,last,-7.35924633772811e-05,0.0003344538403325714,80
0,29,last,8.729221781322849e-06,8.987527276076435e-05,80
0,30,last,0.00023834987568989164,0.0005265060101010022,80
0,31,last,-2.4554537958465517e-08,2.4554537958465517e-08,80
0,0,suffix,-0.0005877026324014878,0.025138850540315616,80
0,1,suffix,0.0009533041937174857,0.006233445689031214,80
0,2,suffix,0.0028684897364428252,0.028884501272091256,80
0,3,suffix,0.00027342992689227685,0.005226636770476034,80
0,4,suffix,0.00041751057742658306,0.00406405728936079,80
0,5,suffix,0.00104900665128298,0.005445513398171897,80
0,6,suffix,-0.0011114361103409464,0.004527567744617045,80
0,7,suffix,0.00507296473488168,0.013921066483544565,80
0,8,suffix,0.0008714204204807174,0.009751723216140817,80
0,9,suffix,0.0004299368487409083,0.00855662266658328,80
0,10,suffix,-8.455354000034277e-05,0.0039736125527269905,80
0,11,suffix,-0.0021623415286740055,0.023628758197082787,80
0,12,suffix,0.0026575707659958424,0.005753910616431312,80
0,13,suffix,-0.001765820536411411,0.00562169096224352,80
0,14,suffix,6.689019533041573e-05,0.004273365622020719,80
0,15,suffix,7.641189913556445e-05,0.0032014343303671923,80
0,16,suffix,-0.0007780592463404901,0.0043849285918895475,80
0,17,suffix,0.0013048369201897002,0.006928014298773632,80
0,18,suffix,0.000979299272080425,0.005502177701168875,80
0,19,suffix,0.00030389878352252706,0.005919888878497659,80
0,20,suffix,0.0009938960194631364,0.006342354102707759,80
0,21,suffix,0.0007823718535064472,0.003378346595604853,80
